company_id,category_code,status,country_code,state_code,city,region,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,acquired_at,ipo,is_acquired,is_closed,age,mba_degree,phd_degree,ms_degree,other_degree,offices,average_raised_amount_usd,average_participants,total_rounds
c:35107,,operating,ISR,,Tel Aviv,Tel Aviv,,,,,,,,False,False,False,7305.0,,,,,2.0,,1.0,1
c:35109,other,operating,BRA,,Uberlândia,Uberlândia,,,,,,,,False,False,False,6940.0,,,,,1.0,,1.0,1
c:35110,advertising,operating,,,,unknown,,,,,,,,False,False,False,3318.0,,,,2.0,,,1.0,1
c:35119,biotech,operating,USA,TX,Houston,Houston,,,,,,,,False,False,False,3471.0,1.0,,,1.0,1.0,6790000.0,1.0,5
c:35126,nonprofit,operating,USA,DC,Washington,Washington DC,,,,,,,,False,False,False,,,,,,1.0,2400000.0,1.0,1
c:35148,search,closed,USA,CA,Menlo Park,SF Bay,,,,,,,,False,False,True,2192.0,,,,,1.0,2600000.0,1.0,1
c:35156,medical,operating,USA,MA,Hopkinton,Boston,,,,,,,,False,False,False,,3.0,,,6.0,1.0,7407708.333333333,1.75,4
c:35157,biotech,closed,USA,MA,Wilmington,Boston,,,,,,,,False,False,True,5145.0,3.0,,,6.0,1.0,5062377.5,1.0,2
c:35160,enterprise,operating,ESP,,Valencia,Valencia,,,,,,,,False,False,False,,,,,,1.0,748550.0,0.0,1
c:35164,enterprise,operating,USA,WA,Kirkland,Seattle,,,,,,,,False,False,False,2557.0,2.0,2.0,1.0,18.0,2.0,10000000.0,1.5,2
c:35175,other,operating,USA,WA,Seattle,Seattle,,,,,,,,False,False,False,4018.0,,,,,1.0,4900000.0,0.5,2
c:35177,software,closed,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,True,,,,,,1.0,1200000.0,0.0,1
c:35178,social,closed,USA,NY,,New York - Other,,,,,,,,False,False,True,2192.0,,,,,1.0,1600000.0,0.0,1
c:35179,medical,operating,USA,CA,San Ramon,SF Bay,,,,,,,,False,False,False,4018.0,,,,,1.0,360000.0,1.0,1
c:35192,mobile,operating,SWE,,Stockholm,Stockholm,,,,,,,,False,False,False,3287.0,1.0,,4.0,2.0,1.0,10000000.0,1.3333333333333333,3
c:35204,software,operating,GBR,,London,London,,,,,,,,False,False,False,1096.0,1.0,1.0,1.0,3.0,2.0,,1.0,1
c:35212,other,operating,ARG,,,Argentina - Other,,,,,,,,False,False,False,4159.0,,,,,6.0,250000.0,0.0,1
c:35236,mobile,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2012-02-23,False,True,False,1575.0,,,1.0,8.0,1.0,1282500.0,3.5,2
c:35247,other,ipo,USA,CA,Monrovia,Los Angeles,,USD,,,2010-07-22,GDOT,,True,False,False,5479.0,7.0,,2.0,18.0,1.0,16500000.0,1.0,4
c:35249,cleantech,operating,AUS,,Milton Queensland,Milton Queensland,,,,,,,,False,False,False,5114.0,1.0,,,1.0,1.0,90000000.0,0.0,1
c:35250,software,operating,USA,WA,Kirkland,Seattle,,,,,,,,False,False,False,1706.0,2.0,,,1.0,1.0,100000.0,0.0,1
c:35251,cleantech,acquired,CHE,,Zug,Zug,,,,,,,2011-05-19,False,True,False,,1.0,,1.0,6.0,1.0,165000000.0,0.0,1
c:35252,biotech,operating,USA,WA,Bellevue,Seattle,,,,,,,,False,False,False,7305.0,1.0,,1.0,1.0,1.0,26127918.5,3.25,4
c:35274,web,operating,SGP,,Singapore,Singapore,,,,,,,,False,False,False,2234.0,1.0,,1.0,2.0,1.0,1035000.0,0.75,4
c:35311,advertising,operating,IND,,Mumbai,Mumbai,,,,,,,,False,False,False,2922.0,,,,,1.0,200000.0,0.0,1
c:35315,ecommerce,operating,DEU,,Mannheim,Mannheim,,,,,,,,False,False,False,1702.0,,,,,3.0,,0.0,2
c:35316,consulting,operating,FRA,,Paris,Paris,,,,,,,,False,False,False,2192.0,,,,,1.0,718450.0,1.0,1
c:35330,other,closed,USA,TX,Houston,Houston,,,,,,,,False,False,True,1795.0,,,,,2.0,200000.0,0.0,1
c:35331,advertising,operating,USA,CO,Boulder,Denver,,,,,,,,False,False,False,1540.0,3.0,,,5.0,1.0,2750000.0,1.5,2
c:35353,consulting,operating,USA,CA,Larkspur,SF Bay,,,,,,,,False,False,False,5114.0,2.0,1.0,2.0,8.0,3.0,,1.0,1
c:35360,nanotech,operating,USA,CA,Sunnyvale,SF Bay,,,,,,,,False,False,False,4383.0,6.0,9.0,3.0,18.0,1.0,8435589.666666666,3.0,3
c:35361,medical,operating,USA,CA,Newark,SF Bay,,,,,,,,False,False,False,8401.0,,,,,1.0,5900000.0,1.0,1
c:35365,health,operating,DNK,,Copenhagen K,Copenhagen,,,,,,,,False,False,False,2253.0,,,,,2.0,1550000.0,0.5,2
c:35374,software,operating,NLD,,Delft,Delft,,,,,,,,False,False,False,3532.0,,,,,1.0,2000000.0,2.0,1
c:35402,hardware,closed,USA,CA,San Jose,SF Bay,,,,,,,,False,False,True,3287.0,,,,,1.0,14666666.666666666,3.0,3
c:35412,biotech,operating,USA,CA,San Diego,San Diego,,,,,,,,False,False,False,2557.0,1.0,,,5.0,2.0,8833333.333333334,1.3333333333333333,3
c:35413,biotech,operating,USA,CA,Hayward,SF Bay,,,,,,,,False,False,False,8401.0,1.0,14.0,2.0,12.0,1.0,18108410.0,7.5,4
c:35419,enterprise,operating,USA,GA,Atlanta,Atlanta,,,,,,,,False,False,False,2557.0,1.0,,,3.0,9.0,10825000.0,1.75,4
c:35433,biotech,closed,USA,CA,Menlo Park,SF Bay,,,,,,,,False,False,True,4383.0,,,,,1.0,14250000.0,4.5,2
c:35437,medical,operating,USA,CA,Menlo Park,SF Bay,,,,,,,,False,False,False,3653.0,5.0,3.0,2.0,7.0,1.0,22254077.6,3.8,5
c:35449,enterprise,operating,USA,MA,Cambridge=,Boston,,,,,,,,False,False,False,4018.0,,,,1.0,2.0,,1.0,1
c:35450,advertising,operating,IND,,New Delhi,New Delhi,,,,,,,,False,False,False,,,,,1.0,2.0,,1.0,1
c:35457,advertising,operating,USA,NY,New York,New York,,,,,,,,False,False,False,6575.0,,1.0,,3.0,1.0,25000000.0,1.0,1
c:35462,education,operating,USA,CT,East Hartford,East Hartford,,,,,,,,False,False,False,5844.0,1.0,,,1.0,1.0,,1.0,1
c:35474,medical,operating,USA,MA,Cambridge,Boston,,,,,,,,False,False,False,3287.0,,,,,1.0,11750000.0,2.0,4
c:35475,software,closed,USA,WA,Seattle,Seattle,,,,,,,,False,False,True,4383.0,1.0,,,2.0,1.0,5200000.0,2.0,2
c:35476,biotech,closed,USA,WA,Kirkland,Seattle,,,,,,,,False,False,True,,,,,,1.0,4200000.0,0.0,1
c:35480,software,operating,USA,OR,Portland,Portland,,,,,,,,False,False,False,5844.0,,,,,1.0,275000.0,0.0,2
c:35482,hardware,operating,USA,OR,Portland,Portland,,,,,,,,False,False,False,2557.0,,,,,1.0,100000.0,0.0,1
c:35483,biotech,operating,USA,WA,Seattle,Seattle,,,,,,,,False,False,False,1826.0,1.0,5.0,,14.0,1.0,10000000.0,0.0,1
c:35487,web,operating,USA,CA,Los Angeles,Los Angeles,,,,,,,,False,False,False,1826.0,3.0,,1.0,6.0,1.0,,0.0,1
c:35493,music,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,1979.0,1.0,,1.0,9.0,1.0,17500000.0,3.0,2
c:35496,news,operating,USA,MA,Somerville,Boston,,,,,,,,False,False,False,2192.0,3.0,,,9.0,1.0,1608497.6666666667,1.25,4
c:35498,hardware,operating,USA,MA,Beverly,Boston,,,,,,,,False,False,False,4383.0,,,,,1.0,450000.0,0.0,1
c:35499,analytics,operating,USA,MA,Waltham,Boston,,,,,,,,False,False,False,1826.0,,,1.0,1.0,1.0,5049999.75,1.5,4
c:35500,biotech,operating,USA,ME,Portland,Portland,,,,,,,,False,False,False,2922.0,,,,2.0,1.0,13850000.0,1.5,2
c:35501,software,operating,USA,MI,Auburn Hlls,Auburn Hlls,,,,,,,,False,False,False,6940.0,2.0,,,10.0,1.0,30000000.0,1.0,1
c:35502,security,closed,ISR,,Jerusalem,Jerusalem,,,,,,,,False,False,True,1826.0,1.0,1.0,1.0,,1.0,,1.0,1
c:35508,semiconductor,operating,USA,CA,San Jose,SF Bay,,,,,,,,False,False,False,4748.0,2.0,2.0,4.0,10.0,1.0,11755941.0,0.0,1
c:35511,public_relations,acquired,USA,TX,Austin,Austin,,,,,,,2009-11-10,False,True,False,4018.0,1.0,,,8.0,1.0,21250000.0,5.5,2
c:35512,cleantech,ipo,USA,NJ,Pennington,Philadelphia,,USD,,,,NASDAQ:OPTT,,True,False,False,7305.0,,,,,1.0,60940000.0,0.0,1
c:35515,games_video,operating,USA,CA,Burbank,Los Angeles,,,,,,,,False,False,False,4383.0,1.0,,,1.0,1.0,40000000.0,1.0,1
c:35517,nonprofit,operating,USA,NY,New York,New York,,,,,,,,False,False,False,2557.0,,,,,2.0,,1.0,1
c:35520,software,operating,USA,CA,Los Angeles,Los Angeles,,,,,,,,False,False,False,1826.0,,,,1.0,1.0,1000000.0,0.0,1
c:35523,photo_video,operating,CAN,,"Vancouver, BC",Vancouver,,,,,,,,False,False,False,1748.0,,2.0,1.0,2.0,1.0,,1.0,1
c:35532,messaging,acquired,FIN,,Helsinki,Helsinki,,,,,,,2013-02-13,False,True,False,1470.0,,,,2.0,1.0,650000.0,5.0,1
c:35551,software,operating,GBR,,Oxford,London,,,,,,,,False,False,False,,,,,2.0,1.0,100000.0,1.0,1
c:35560,web,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2192.0,1.0,,,4.0,1.0,14999999.0,1.0,2
c:35561,web,operating,USA,SC,Greenville,Greenville,,,,,,,,False,False,False,,1.0,,,3.0,1.0,,1.0,1
c:35562,games_video,operating,FRA,,CLERMONT-FERRAND,CLERMONT-FERRAND,,,,,,,,False,False,False,3922.0,,,,,2.0,2000000.0,1.0,1
c:35575,manufacturing,operating,USA,NY,Mt. Kisco,Mt. Kisco,,,,,,,,False,False,False,4383.0,,,,,1.0,6750000.0,1.0,1
c:35578,cleantech,operating,SWE,,Norrtäljie,Norrtäljie,,,,,,,,False,False,False,2922.0,,,,,1.0,300000.0,0.0,1
c:35579,enterprise,acquired,USA,CA,Cupertino,SF Bay,,,,,,,2012-05-10,False,True,False,1826.0,1.0,,,3.0,2.0,5000000.0,1.5,2
c:35580,software,operating,GBR,,Houghton le Spring,Houghton le Spring,,,,,,,,False,False,False,,,,,2.0,1.0,690000.0,1.0,2
c:35581,social,operating,ZAF,,Cape Town,Cape Town,,,,,,,,False,False,False,1826.0,,,1.0,5.0,1.0,511333.3333333333,1.3333333333333333,3
c:35589,biotech,closed,USA,CA,San Diego,San Diego,,,,,,,,False,False,True,,2.0,3.0,,3.0,1.0,17000000.0,4.0,1
c:35591,biotech,operating,USA,TX,Austin,Austin,,,,,,,,False,False,False,2922.0,,,,,1.0,2026251.0,1.5,4
c:35592,biotech,closed,ESP,,Madrid,Madrid,,,,,,,,False,False,True,3653.0,,1.0,,2.0,1.0,38525833.333333336,4.0,3
c:35595,software,closed,USA,VA,McLean,Washington DC,,,,,,,,False,False,True,,,,,,1.0,3000000.0,1.0,1
c:35597,biotech,operating,USA,MA,Lexington,Boston,,,,,,,,False,False,False,4018.0,1.0,3.0,2.0,12.0,1.0,10925000.0,1.5,4
c:35603,biotech,operating,USA,CA,Menlo,SF Bay,,,,,,,,False,False,False,2557.0,2.0,,,3.0,1.0,6333333.333333333,1.0,3
c:35620,mobile,operating,CAN,,"Quebec, QC",Quebec,,,,,,,,False,False,False,2217.0,1.0,,,1.0,1.0,,0.0,1
c:35622,games_video,operating,DEU,,Berlin,Berlin,,,,,,,,False,False,False,1822.0,,,1.0,4.0,1.0,10733333.333333334,2.3333333333333335,3
c:35626,web,operating,DEU,,Hamburg,Hamburg,,,,,,,,False,False,False,2526.0,,,,,1.0,440750.0,2.0,2
c:35635,software,operating,USA,PA,Philadelphia,Philadelphia,,,,,,,,False,False,False,731.0,,,,2.0,1.0,,0.0,1
c:35638,software,closed,USA,WI,Kaukauna,Kaukauna,,,,,,,,False,False,True,1948.0,,,,,1.0,500000.0,0.0,2
c:35647,cleantech,operating,ISR,,Kfar Saba,Kfar Saba,,,,,,,,False,False,False,1826.0,4.0,1.0,3.0,9.0,1.0,6250000.0,3.0,2
c:35649,software,closed,USA,MA,Concord,Boston,,,,,,,,False,False,True,1826.0,,,,3.0,1.0,1923333.3333333333,0.0,3
c:35650,enterprise,operating,USA,MA,Woburn,Boston,,,,,,,,False,False,False,11323.0,,,,1.0,1.0,3500000.0,1.0,2
c:35651,medical,operating,USA,MA,Waltham,Boston,,,,,,,,False,False,False,2192.0,,,,2.0,1.0,8033333.333333333,2.3333333333333335,3
c:35653,biotech,operating,USA,MA,Burlington,Boston,,,,,,,,False,False,False,3745.0,,,,3.0,1.0,1795000.0,0.0,3
c:35654,biotech,operating,USA,MA,Cambridge,Boston,,,,,,,,False,False,False,2922.0,,,1.0,1.0,1.0,6200000.0,2.0,2
c:35655,cleantech,operating,USA,MA,Holliston,Boston,,,,,,,,False,False,False,,,,,,1.0,5575000.0,0.5,2
c:35658,games_video,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2037.0,1.0,,,4.0,1.0,350000.0,5.0,1
c:35660,hardware,operating,USA,MA,Acton,Boston,,,,,,,,False,False,False,5114.0,1.0,3.0,2.0,7.0,1.0,8662500.0,2.75,4
c:35667,network_hosting,operating,USA,WA,Seattle,Seattle,,,,,,,,False,False,False,2192.0,3.0,,,4.0,1.0,5083333.333333333,1.6666666666666667,3
c:35668,fashion,operating,IND,,"Gurgaon, Haryana",Gurgaon,,,,,,,,False,False,False,1507.0,,,,1.0,1.0,40000000.0,4.0,1
c:35673,biotech,closed,USA,CA,San Diego,San Diego,,,,,,,,False,False,True,6209.0,1.0,,,1.0,1.0,12250000.0,0.0,2
c:35681,mobile,operating,IND,,Hyderabad,Hyderabad,,,,,,,,False,False,False,5479.0,2.0,,1.0,4.0,2.0,8666666.666666666,1.3333333333333333,3
c:35691,other,closed,ESP,,Girona,Girona,,,,,,,,False,False,True,17043.0,,,,,1.0,6000000.0,0.0,1
c:35712,hardware,acquired,USA,CA,Santa Ana,Los Angeles,,,,,,,2007-09-04,False,True,False,3144.0,,,,,2.0,1000000.0,2.0,1
c:35722,software,operating,USA,WA,Bellevue,Seattle,,,,,,,,False,False,False,2192.0,,,,,1.0,865938.0,1.3333333333333333,3
c:35725,cleantech,operating,USA,MA,Newton,Boston,,,,,,,,False,False,False,2557.0,2.0,1.0,,14.0,1.0,1245507.0,0.0,2
c:35727,biotech,ipo,USA,MA,Franklin,Boston,,USD,,USD,,NASDAQ:ECTE,,True,False,False,,,,,,1.0,5798833.333333333,0.0,3
c:35728,web,operating,USA,NC,Durham,Raleigh-Durham,,,,,,,,False,False,False,731.0,,,,,1.0,3636650.6666666665,0.6666666666666666,3
c:35737,cleantech,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,5479.0,1.0,,,4.0,1.0,52400000.0,0.5,2
c:35756,search,operating,DNK,,Copenhagen K,Copenhagen,,,,,,,,False,False,False,2437.0,,,1.0,5.0,1.0,165000.0,1.0,1
c:35761,mobile,operating,FIN,,Helsinki,Helsinki,,,,,,,,False,False,False,1826.0,1.0,,,1.0,1.0,1677860.0,2.5,2
c:35762,enterprise,operating,USA,NV,Incline Village,Incline Village,,,,,,,,False,False,False,1826.0,,3.0,1.0,1.0,2.0,1500000.0,9.0,1
c:35777,network_hosting,operating,USA,NC,Raleigh,Raleigh-Durham,,,,,,,,False,False,False,5260.0,1.0,,,5.0,1.0,20500000.0,0.0,1
c:35779,advertising,operating,BEL,,Brussels,Brussels,,,,,,,,False,False,False,2192.0,,,,,3.0,2973600.0,0.0,1
c:35787,web,operating,IND,,Gurgaon,Gurgaon,,,,,,,,False,False,False,1614.0,,,1.0,2.0,1.0,250000.0,0.0,1
c:35792,fashion,operating,DEU,,Munich,Munich,,,,,,,,False,False,False,1887.0,,,1.0,,1.0,,1.5,2
c:35796,ecommerce,operating,ISR,,Matan,Matan,,,,,,,,False,False,False,1826.0,,,,,1.0,,0.0,1
c:35822,biotech,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,,,,,,1.0,7500000.0,1.0,1
c:35828,software,operating,ISL,,Reykjavik,Reykjavik,,,,,,,,False,False,False,1759.0,2.0,,,2.0,2.0,6500000.0,1.0,1
c:35833,games_video,operating,SWE,,Kista,Kista,,,,,,,,False,False,False,2498.0,,,,,1.0,489229.0,2.0,1
c:35843,biotech,operating,,,,unknown,,,,,,,,False,False,False,,,,1.0,2.0,,,1.0,1
c:35848,mobile,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2013-02-01,False,True,False,1402.0,1.0,,2.0,9.0,1.0,2750000.0,4.0,3
c:35852,web,operating,USA,MD,Bethesda,Washington DC,,,,,,,,False,False,False,1736.0,,,,1.0,1.0,3500000.0,0.0,1
c:35860,social,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,1442.0,,,,1.0,1.0,1350000.0,4.0,2
c:35861,security,operating,USA,NJ,Mt. Laurel,Philadelphia,,,,,,,,False,False,False,2192.0,,,,,1.0,1483542.5,0.5,4
c:35863,biotech,ipo,USA,CA,La Jolla,San Diego,,USD,,USD,,NASDAQ:FATE,,True,False,False,2557.0,2.0,11.0,4.0,23.0,1.0,14547090.0,2.5,4
c:35870,finance,operating,USA,RI,Providence,Providence,,,,,,,,False,False,False,1553.0,,,2.0,8.0,1.0,6541666.666666667,6.0,3
c:35876,consulting,operating,,,,unknown,,,,,,,,False,False,False,,,,,,,1700000.0,3.0,1
c:35886,messaging,operating,USA,MA,North Adams,North Adams,,,,,,,,False,False,False,1675.0,,,,2.0,2.0,291.0,0.0,1
c:35887,semiconductor,acquired,USA,CA,Petaluma,SF Bay,,,,,,,2010-03-08,False,True,False,4748.0,3.0,1.0,1.0,4.0,1.0,12520000.0,5.6,5
c:35889,analytics,operating,USA,CA,San Diego,San Diego,,,,,,,,False,False,False,3684.0,7.0,,8.0,24.0,3.0,20000000.0,0.5,2
c:35898,software,operating,USA,NC,Cary,Raleigh-Durham,,,,,,,,False,False,False,1918.0,,,,,1.0,160000.0,0.0,1
c:35899,advertising,acquired,USA,CA,Palo Alto,SF Bay,,,,,,,2011-06-01,False,True,False,2174.0,2.0,,,1.0,1.0,,4.0,1
c:35901,web,closed,USA,TX,Austin,Austin,,,,,,,,False,False,True,1619.0,,,,,1.0,,0.0,1
c:35902,analytics,operating,USA,NY,New York,New York,,,,,,,,False,False,False,1675.0,1.0,,1.0,6.0,3.0,9500000.0,1.0,2
c:35903,software,closed,USA,AR,Little Rock,Little Rock,,,,,,,,False,False,True,6209.0,,,1.0,1.0,1.0,50000.0,1.0,1
c:35905,medical,operating,USA,CA,Menlo Park,SF Bay,,,,,,,,False,False,False,,,,,,1.0,5255329.666666667,1.0,3
c:35911,ecommerce,operating,FIN,,Helsinki,Helsinki,,,,,,,,False,False,False,2161.0,,,1.0,2.0,2.0,675000.0,0.0,2
c:35935,network_hosting,operating,ZAF,,Cape Town,Cape Town,,,,,,,,False,False,False,1810.0,,,,,1.0,149218.0,0.0,1
c:35936,other,operating,FIN,,Helsinki,Helsinki,,,,,,,,False,False,False,3287.0,,,,,1.0,,0.0,1
c:35938,software,operating,,,,unknown,,,,,,,,False,False,False,,,,1.0,1.0,,,1.0,1
c:35941,,operating,,,,unknown,,,,,,,,False,False,False,,,,,,,,1.0,1
c:35945,analytics,operating,GBR,,Newbury,Newbury,,,,,,,,False,False,False,8401.0,1.0,,,2.0,1.0,2305000.0,1.5,2
c:35947,ecommerce,operating,GBR,,London,London,,,,,,,,False,False,False,5114.0,,,,2.0,1.0,,1.0,1
c:35966,ecommerce,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,False,2922.0,,,,3.0,1.0,13500000.0,0.6666666666666666,3
c:35967,ecommerce,ipo,,,,unknown,,USD,,,2009-12-03,BIT:YOOX,,True,False,False,5114.0,1.0,,,2.0,,,1.0,2
c:35971,enterprise,operating,USA,CA,San Jose,SF Bay,,,,,,,,False,False,False,2192.0,3.0,1.0,3.0,12.0,1.0,6260000.0,1.0,5
c:35972,medical,operating,USA,CA,San Diego,San Diego,,,,,,,,False,False,False,2192.0,,,,,1.0,5000000.0,1.0,1
c:35977,analytics,operating,GBR,,Windsor,London,,,,,,,,False,False,False,2649.0,,,,,2.0,1340000.0,2.0,1
c:35978,medical,operating,USA,MN,Plymouth,Minneapolis,,,,,,,,False,False,False,2832.0,4.0,,,4.0,1.0,18400000.0,3.0,5
c:35979,biotech,operating,USA,FL,Jacksonville,Jacksonville,,,,,,,,False,False,False,,,,,,1.0,410581.5,0.0,2
c:35995,social,operating,USA,CA,San Francisco,SF Bay,,,,,,,,False,False,False,2557.0,2.0,,,12.0,1.0,250000.0,2.0,1
c:36000,web,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,False,False,False,2376.0,1.0,,1.0,5.0,1.0,1100000.0,1.5,2
c:36004,ecommerce,ipo,CHN,,Beijing,Beijing,,USD,,USD,,NYSE:QUNR,,True,False,False,3287.0,5.0,,6.0,5.0,1.0,124333333.33333333,2.3333333333333335,3
c:36006,analytics,operating,ARE,,Dubai,Dubai,,,,,,,,False,False,False,2192.0,,,1.0,,1.0,,1.0,1
c:36027,software,acquired,SWE,,Lund,Lund,,,,,,,2012-06-01,False,True,False,5114.0,,,,,1.0,656000.0,2.0,1
c:36033,web,operating,,,,unknown,,,,,,,,False,False,False,2314.0,,,,,,,1.0,1
c:36038,analytics,operating,CAN,,"Moncton, NB",Moncton,,,,,,,,False,False,False,1787.0,,,,1.0,1.0,1030636.6666666666,0.3333333333333333,3
c:36054,web,operating,USA,GA,Atlanta,Atlanta,,,,,,,,False,False,False,1826.0,,,,,1.0,800000.0,0.0,1
c:36059,mobile,acquired,GBR,,"Chippenham, Wiltshire",London,,,,,,,2012-05-10,False,True,False,5479.0,4.0,,,12.0,2.0,10790000.0,1.0,2
c:36061,network_hosting,operating,IRL,,Dublin,Dublin,,,,,,,,False,False,False,5479.0,2.0,3.0,3.0,10.0,2.0,17750000.0,3.0,1
c:36066,enterprise,operating,USA,CA,Torrance,Los Angeles,,,,,,,,False,False,False,1918.0,,,,,1.0,5400000.0,1.0,3
c:36067,biotech,operating,USA,WI,Madison,Madison,,,,,,,,False,False,False,2922.0,,,,,1.0,1300000.0,2.5,2
c:36069,mobile,operating,USA,VA,Reston,Washington DC,,,,,,,,False,False,False,2192.0,2.0,,,5.0,1.0,2416666.6666666665,1.25,4
c:36071,biotech,ipo,FRA,,Sophia Antipolis,Sophia Antipolis,,USD,,USD,2000-12-29,EPA:COX,,True,False,False,,,,,1.0,1.0,149000000.0,0.0,1
c:36073,health,operating,USA,TX,Houston,Houston,,,,,,,,False,False,False,4140.0,,,,,1.0,20000000.0,0.0,1
c:36075,finance,operating,USA,ID,Boise,Boise,,,,,,,,False,False,False,2922.0,2.0,,,2.0,1.0,7000000.0,2.0,1
c:36076,biotech,operating,CHE,,Winterthur,Winterthur,,,,,,,,False,False,False,5114.0,,,,,1.0,2000000.0,0.0,1
c:36081,software,operating,USA,TX,Plano,Dallas,,,,,,,,False,False,False,2802.0,,,,,1.0,9090477.0,0.0,2
c:36082,hardware,operating,DEU,,Jena,Jena,,,,,,,,False,False,False,,,,,,1.0,,1.5,2
c:36084,finance,acquired,USA,NY,New York,New York,,,,,,,2012-05-15,False,True,False,5479.0,1.0,,,3.0,2.0,,3.0,1
c:36086,software,operating,USA,NJ,Bedminster,Bedminster,,,,,,,,False,False,False,3653.0,,,,1.0,1.0,3000000.0,1.0,1
c:36089,advertising,operating,USA,VA,Purvcellville,Purvcellville,,,,,,,,False,False,False,2771.0,,,,,1.0,2000000.0,1.0,1
c:36122,web,closed,,,,unknown,,,,,,,,False,False,True,,4.0,,,5.0,,4500000.0,3.0,1
c:36138,advertising,operating,USA,DC,Washington,Washington DC,,,,,,,,False,False,False,1826.0,1.0,,,1.0,1.0,750000.0,1.0,1
c:36142,biotech,operating,USA,CA,Santa Clara,SF Bay,,,,,,,,False,False,False,2922.0,,1.0,1.0,2.0,1.0,5082474.0,0.0,1
c:36143,software,acquired,USA,MA,Boston,Boston,,,,,,,2009-11-19,False,True,False,5114.0,1.0,,,2.0,1.0,1171300.0,0.0,1
c:36146,hardware,operating,USA,CA,Sacramento,Sacramento,,,,,,,,False,False,False,,,,,,1.0,1600000.0,0.0,1
c:36151,fashion,acquired,USA,CA,Santa Monica,Los Angeles,,,,,,,2013-08-21,False,True,False,1767.0,5.0,,2.0,18.0,2.0,16500000.0,1.75,4
c:36155,biotech,operating,USA,MA,Cambridge,Boston,,,,,,,,False,False,False,,,,,,1.0,1000000.0,1.0,1
c:36156,semiconductor,operating,FRA,,"Cedex, Paris",cedex,,,,,,,,False,False,False,4018.0,2.0,,,2.0,1.0,9270000.0,3.5,2
c:36157,web,closed,,,,unknown,,,,,,,,False,False,True,1826.0,,,,,,250000.0,0.0,1
c:36158,biotech,ipo,USA,MA,South Easton,Boston,,USD,,USD,,OTCQB:PBIO,,True,False,False,13149.0,3.0,2.0,,13.0,1.0,1205144.0,0.0,5
c:36180,software,operating,SWE,,Umea,Umea,,,,,,,,False,False,False,4383.0,,,,,1.0,593966.5,0.5,2
c:36192,software,closed,USA,TX,Austin,Austin,,,,,,,,False,False,True,2557.0,,,1.0,4.0,1.0,13000000.0,4.0,1
c:36194,search,operating,USA,VA,Reston,Washington DC,,,,,,,,False,False,False,1706.0,,,,,1.0,25000.0,0.0,1
c:36202,software,operating,USA,MD,Rockville,Washington DC,,,,,,,,False,False,False,4748.0,5.0,2.0,3.0,20.0,1.0,4771281.0,0.0,2
c:36205,games_video,operating,USA,NY,New York,New York,,,,,,,,False,False,False,1826.0,,,,1.0,1.0,1500000.0,1.0,1
c:36221,education,operating,USA,IL,Northbrook,Chicago,,,,,,,,False,False,False,2192.0,,,,2.0,1.0,,0.0,1
c:36225,biotech,operating,USA,MA,Waltham,Boston,,,,,,,,False,False,False,12053.0,1.0,1.0,,3.0,1.0,10500000.0,0.0,2
c:36227,biotech,operating,DEU,,Gemunden,Gemunden,,,,,,,,False,False,False,3653.0,1.0,1.0,,3.0,2.0,6755000.0,6.0,1
c:36228,manufacturing,operating,USA,MA,Natick,Boston,,,,,,,,False,False,False,4748.0,,,,,1.0,4700000.0,0.0,1
c:36229,biotech,operating,USA,MA,Cambridge,Boston,,,,,,,,False,False,False,4383.0,3.0,5.0,1.0,11.0,1.0,6333333.333333333,3.3333333333333335,3
c:36231,web,operating,USA,CT,New Haven,New Haven,,,,,,,,False,False,False,1948.0,,,,,1.0,1500000.0,2.0,1
c:36232,other,closed,USA,NV,Inlcine Village,Inlcine Village,,,,,,,,False,False,True,2557.0,,,,,1.0,,0.0,1
c:36255,health,operating,USA,CA,Mountain View,SF Bay,,,,,,,,False,False,False,2192.0,,,1.0,4.0,1.0,1000000.0,1.0,1
c:36256,health,operating,,,,unknown,,,,,,,,False,False,False,,1.0,,,1.0,,3100000.0,1.0,1
c:36257,nonprofit,operating,USA,MA,Woods Hole,Woods Hole,,,,,,,,False,False,False,,1.0,,,1.0,1.0,8000000.0,0.0,1
c:36259,mobile,operating,AUS,,North Curl Curl,North Curl Curl,,,,,,,,False,False,False,2557.0,1.0,,,7.0,1.0,40000.0,2.0,1
c:36263,mobile,operating,FIN,,Helsinki,Helsinki,,,,,,,,False,False,False,2557.0,,,,,1.0,800000.0,2.0,1
